reviews,sentiment
luxurious treat realistic affordable price go 3 week treated night worth cent really nothing bad said we've stayed many 5star agreed incredible lucky enough stay wing room incredible level 3 stunning view water gate room classy stylish bed incredible bathroom beautiful course clean really make special service genuine friendliness staff member food divine breakfasted near pool ate divine lebabnese souk equally divine,Positive
place stay preferably old wing overlooking ocean grand space great attention detail got back short two night stay left one day without wallet stuffed local currency trip came back find tucked away safely safe loved oriental lily room huge claw footed tub bed sleep deep tray filled colorful fresh fruit porcelain dish brimming dry fruit nice touch improvement suggest better room coffee instant stuff's pretty awful better blow dryer otherwise spare expense cheap hair dryersalmost female guest male one use morning gym amazing,Positive
one biggest sight spectacular eyecatcher older part beautifuleven someone guest easily visit colonial building inside bag checked entrance lobby impressive miss room charming breakfast ok beautiful restaurant gardenw pure colonial feeling nice place stay nice sight short visit,Positive
thinking staying treat old wing disappointed colonial charm brought date faultless count room bathroom luxurious needle say spotless even 'butler' old wing restaurant breakfast calm oasis perfect gather thought day ahead food outstanding cannot wait return,Positive
iconic much loved mumbai's resident prime position right waterfront gateway serf least two function luxury meeting point throng socialite busy bustling booked room wing ushered straight calmer luxurious part past bar restaurant designer shop photo mr tata founder meeting numerous celebs room wonderful stunning view harbour lot ferry little boat near shore great oceangoing ship gateway always seems people milling could hardly tear away window room,Positive
spent two night anniversary dreadful terrorist massacre occurred november 26th stayed one sea view room part separate concierge style room within coming canada warmth general mustiness experienced appreciated got everything tremendous arrive three due delay taken immediately room check formality we're completed brought deliciously refreshing pot tea keith one butler attentive service throughout stay fabulous staff person room extremely comfortable great view harbor cleanliness great,Positive
indian wheel chair friendly damn visited toilet lobby stair case access moreover wheelchair friendly toilet another tissue paper loo,Positive
one like little extra make luxurious holiday definitely one 2 wing wing tower wing got room wing large room tastefully done fantastic view gateway indiathe butler attentive restaurant great pool really nice whole oomph place make place stay,Positive
going must stay however make sure book tower expensive worth penny service leela standard desparate please surroundings make shortcoming even think staying anywhere else like fish chip,Positive
word can't express joy 3 night stay gorgeous room overlooking harbour attentive friendly staff feel welcome relaxed long journey miss tour experience viren spa massage breakfast pool fact whole place magic including shopping,Positive
well may botched proposal constantly reminded botch choice gorgeous best stayed hav traveled 51 country like royalty kind staff unparalleled decorating,Positive
historic top quality one expect group probably best location opposite famous gateway monument within easy walking distance museum site victoria railway station staying three smaller experienced impeccable friendly service hospitality found service large good understandably le personal lovely pool area ideal spot enjoy lunch tranquil setting away hustle bustle city visited five time contrast rich poor area probably extreem ever seen across luxurious,Positive
stayed room first two night honeymoon amazing beautifully designed decorated maintained service best we've ever encountered room perfect comfortable quiet view gateway sea amazing pool area great retreat noise chaos tranquil can't praise enough highly recomend staying,Positive
arrived 130 due flight schedule korean airline excellent airlinedo use akbar travel soon exit custom charged 2000 rupee unconscianable use prepaid taxi counter much cheaperwe arrived 230 chose intended make statement terrorism acknowledge reconstruction processwe met prianka tiwari duty manager beautiful efficient highly professional empathetic saw tired 10hr flight provided comfort room ready heritage wing met mahesh gudla solicitous friendlyhe,Positive
come like dream pinch real say talking one need poet simple word enough describe charm luxuryservice staff like silent angel dealing anything everything need nothing much gracious way attending guest water edge gateway 100 year seen people corner world pas threw door returning magic place one returning home explain amazing wonderful experience come say go see never forget,Positive
attention detail trying fulfill guests' wish service smile hallmark could felt welcome arrival prepared well checkin reception taken wing seat lounge taken room beautifully appointed rather traditional design executed well thing ground bean making early morning cup coffee breakfast garden ordering thing buffet brought staff make pleasure stay thoroughly enjoyed pampered poolside restaurant reception everywhere actually,Positive
"staying exciting one experience pleasantly met expectation matter staying somewhere bell whistle instead somewhere great history heritage certainly ""real"" impressively experience forgotten",Positive
friend ended two week tour rajasthan three night stay moment chauffeur picked airport time left experience fantastic driver asked could point place interest way gave le mini city tour without exception staff security team front door receptionist concierge housekeeper staff restaurant well pool staff courteous unfailingly helpful importantly genuinely friendly arrived late long day travelling feel like large meal ordered soup naan bread masala kraft restaurant,Positive
'taj family' went way make birthday trip special surprise room decoration happy birthday wish birthday cake top outstanding service check prompt escort lounge drink retrieved sign relaxed easy quite enjoyed butler service floor service throughout attentive without obsequious nothing left unattended property spotless brilliantly decorated diwali festival breakfast inclusive western indian option special request readily provided location great convenient monument shopping enjoyed harbor view room amazing place retreat enough street,Positive
stayed historic many occasion love make sure book stay expensive oppulent wing ceratinly worth penny excellent restaurant pub evening could sit reception observe great atmosphere short distance away colaba enjoy walking night experiencing local indian lifestyle make sure stroll along colaba night plan staying december,Positive
seen documentary quite excited get see maybe that's throughout short stay kept wondering like 'the hotel' hotel's location good liked lobby checkin quite fast finally got room tower city view apparently renovated part look new nothing wrong look new found room rather small liked fact balcony even quality mosquito net painting could better pool area really nice probably best part dinner souk really liked nice surprise usually happy,Positive
stay went visit stand terrorism hear story still work live roof eat believe freedom go also visit understand experience luxury,Positive
colonial past modern decor remains one india's classy never disappoints staff unfailingly excellent quality accommodation food exactly one hope five star,Positive
stayed 3 day tower room overlooking fascinating city enjoyed minute wifi dvd player fruit platter minibar wish business trip also lounge cocktail tea service business center fitness center jiva luxury spa definitely recommending,Positive
really one word describe hotelmagnificent service superb whim catered staff delightful stayed twice 2012 time offer great car service including airport transfer lovely driver keep entertained chatty mood nice walk still surprised possible well run staff really care room immaculate special little slice mumbai's history,Positive
great lover group enjoyed staying number property across length breadth including number offer visitor wide range exciting wonderful feature superb pool area range terrific restaurant shop small gym area spa staff concierge room attendant restaurant staff staff business centre extremely helpful offered advice wide range matter opt stay old wing although said tower wing excellent also stay another,Positive
pricey classy bar decent view harbour drink tasty varied high class bar good appetizer international root indian design veg available staff attentive guest range businessmen upscale tourist vibe chilled music light lounge good place unwind long day catch breathe night,Positive
great place stay great place visit pricey worth service decor part indian history book many reason location upscale retail store well restaurant harbor bar watch boat come night nice cocktail spa well banquet facility see area bombed restored well view memorial guest lobby area,Positive
really magnificent surely best place stay due fantastic service location colaba district feel history place worth taking tour daily 5pm learn immaculate pool area lovely food good excellent breakfast buffet staff outstanding nothing much trouble stayed tower wing worth paying little extra sea view room look gateway room section nice whole exceptional obviously pay high price especially indian standard worth,Positive
october 19th 20th spent one night unfortunately one experience since beginning really unforgetable entered main door lady welcoming tipical sign two eye red powder immediately one gentleman ask passport gaving key asked onother boy next escort lift go room booked deluxe room tower building next old room confortable clean set night water table breakfast main courtyard outside next swimming pool quite relaxing place located next indian gate close one beautiful,Positive
get time write traveled quite sometime travel agent booked 3 different said rush adjust called bundle 2 owned one one land end already submitted review share marvelous historic area overall structure beautiful heavy checking checkin anyone guess anyways lobby marvelous lovely lady saree reception area instantly taken room also offered inner membership food good overall hospitality great though liked land end pool better,Positive
context husband young well travelled professional couple traveling lively toddler ae used staying many chain second stayed trip summary experience mixed number issue dealt amazingly raised issue arisen first place give average rating despite much average room received double upgrade arrival thanks gold inner circle card recommended staying one night put corner suite tower cheaper side view amazing,Positive
stayed august 2011 must say absolutely fantastic time chauffeur picked airport wonderfully warm welcome given staff lobby till point checking service par excellence although rendered unnecessary wonder internet smartphones find highly commendable thoughtful copy front page home country's newspaper inserted daily news bag together local indian paper also worth highlighting housekeeping staff's attentiveness colleague thrown away toothbrush given bristle unfortunately broken away bin upon return day staff replaced,Positive
stayed room view gateway great room great view great service staff wife's birthday truly memorable high tea excellent breakfast restaurant manager mr farhad driver epitomised outstanding service provided staff tour interesting entertaining concierge staff helpful confirming onward travel arrangement,Positive
stayed many time always enjoyed stay everything that's excellent group seen service food interaction member one deal desire person try meet desire expensive still one one feel going back golden dragon shamiana place eaten never disappointed gym pool great place relax work steam view sea facing room always fun must ask,Positive
second stay club room since july 2011 room expected good quality bed comfortable time room facing closer gateway arrived train bandra jaipur chauffeur came platform look glad train station messy sign good check process done room time welcome red wine chocolate removed check staff told go lounge enjoy included room rate breakfast high tea predinner drink canape postdinner drink chocolate first night walk gateway surrounding area fully enjoyed,Positive
first get overawed feeling enter roomsstaff helpfulfood greatand get dazzling view harbour arabian sea time money well spentplus jag service hotelsjust good,Positive
stayed 19th floor 5th 6th november 2012 lunch dinner breakfast 6th morning quality variety spread usually good touched exemplary behaviour one steward staff shamiana napkin table started eating pointing concerned staff apologetic really touched encouraged state finest quality training produce wonderfully trained people know give homely comfort away home unfortunately ask name,Positive
want taste afford little luxury make sure old wing cheaper rather bland tower may cheaper heh might way situated south city heart tourist business part town worry want right overlooking gateway boat elephanta island twenty minute walk furthest attraction surrounded best let either impeccable service clean modern 5 star room could top world sit outside pool peacock rattan chair drinking gin tonic,Positive
stayed 29102012 03112012 tower wing business purpose overall hospitality good 11 th visit quality service food good masala craft earlier mean service quality deteriorated far service good feel due lack service rating gone 2,Positive
iconic must staying stunning beautifully renovated staff thier work wonderfully easily approachable extremly helpful room exceptional luxurious thing need stayed 12yr old daughter sea view room watching coming going gateway wished could stayed longer pool bar great easily accessible restaurant short walk colaba street market famous cafe leopold definitely stay,Positive
catered royalty set gold standard worldwide starting driver picked airport room service attendant showed result excellent training i'd like mention people mr shetty inroom dining manager tracked met shamiana apologize poor quality snack room mr pillai manager staff helpful respect internet access also like congratulate someone line m mecy jeeva spa aromatherapy experience memorable one thank cowardly terrorist act subdue spirit let happen,Positive
"maybe fourth stay noticed elevator room bit tired need renovating first thinkingmaybe stayed different place let's honest special historic place service location ""feel"" staying make outdatedness slowly creeping",Positive
everything expect staff incredibly helpful nothing hassle bend backwards make happy pool area stunning lovely spot relax enjoy sunshine tower room spotless comfortable bed even ordered complimentary goose pillow hesitate stay,Positive
stayed tower 8 day nice nothing special wifi terrible tv choice lack good variety staff great visited bos i'm downright luxurious maybe i'm jealous,Positive
booking bookingcom received great deal continues delight term comfort service ambience spotlessly clean room comfiest pillow conspire give great night sleep whilst breakfast offer great choice cusisine variety bread ofer personal disappointment whole meal whole grain nariman point offer freshly baked croissant straight oven actually see baking cold fresh juice health orange juice pay can't understand tea also disappointing considering expected special brew breakfast must house tour taj's,Positive
maddest city ever oasis run back dipped toe city first thing recommend take advantage taxi service coming airport way back wish we'd done way massive difference price r550 pre paid airport taxi r3500 one truly worth especially first time welcome past security world i'd particularly like mention viren d'sa went way help personal letter manager nice touch sampled nearly restaurant high,Positive
upon arrival upgraded beautiful suite imagine amazing interior decoration fabulous also service food best especially loved pool area garden around breakfast extra treat say best ever stayed safety matter top feel comfortable inside,Positive
needle say much luxury lounge comfortable room really impressed excellent service checkin service flawless bar waiter cheerful professional also take flight 630am checkout formality early 430am concierge really helpful calling taxi airport arranged breakfast box thumb,Positive
one world heritage india's 1 tourist attraction must go one day really amazing annoying native indian try squeeze foreigner's wallet think foreigner pay 20x indian that's fair tukk tukk's rickshaw's fake tour guide street dealer try get profit situation bit sticky castle iit wonderful climate atmosphere even crowded weekend white marmoreal mausoleum incredible outside inside good place make lot memorable picture,Positive
best i've ever stayed absolutely everything perfect nothing left undone moment step car greeted concierge basically whisk room check none front desk stuff glen concierge absolutely spoton remembered name four day stay absolutely perfect deal glen know best upper floor room beyond perfect spectacular view overlooking water gate absolutely breathtaking perfect bed variety pillow suit choice room service impeccable morning newspaper including photocopy 1st page major newspaper country,Positive
word describe firstly let start check process smooth upon arrival whisked away lounge checkin formality taken care whilst happening offered choice either hot beverage soft drink juice part welcome drink checkin procedure completed ever kindly shown room entering room staff courteous asked could click photograph memento room unbelievable beautiful high white wooden ceiling nice colour contrast view die room corner room view beautiful arabian sea well city view,Positive
room ok anything like four season 5star big problem quality bo body odor waiter restaurant really fix waiter serve salad literally request distance that's bad bo wasother staff apologetic honestly something expect 5 property good location want close gateway recommend,Positive
note review pertains wing room public area tower absolutely perfect could teach i've ever stayed thing right public area impressive beautiful restaurant tried good service absolutely top rate think little thing even anything occasionally top overbearing way eg ok carry tiny lassi breakfast buffet table remodeledrestored facility room exquisite detail thought room beautifully decorated white marble bathroom like spa light switch furniture placement etc,Positive
looking forward stay anywhere else good reputation say little disapointed nice dont get wrong price charge compared come found bit dated come parknew delhi marriot jaipur absolutely incredible good spot wished booked marriot experience jaipur pool nice really blow away beautiful like others lobby level real wow factor feel million dollar walking luxuriously decked say food absolutely incredible,Positive
first time traveller friend wanted trust done alot research advance safe side best choice ever read alot good review concerning actual experience much different talk place amazing food really good employee friendly helpful started asking adivce restuarants place go helpful go back definitly choice go recommend everyone also tried spa awsome tried full body massage best body massage ever,Positive
"beautiful excellent service real oasis hustle bustle sheer noise heat room wonderful whole clean pool area relaxing automatically given bottled water fruit kebab quiet given chaos around street recommend harbour bar also signature cocktail ""from harbour since 1933"" meal indian restaurant excellent filling",Positive
super duper ambience hospitality service excellent great food heritage structure great interior worth visiting dining place inside come dont miss place worth million dollar,Positive
world famous beautiful enchanting staff friendly people staying boring saw definitely trade modern classic opinion remains modern terribly exciting get modern nyc london vega going might time i'd definitely recommend sleeping least one night,Positive
really great decor layout great could want business leisure staff friendly helpful expensive get pay situated right beside gateway ideally located getting around concierge knowledgable happy arrange thing business center staff helpful breakfast sea lounge overlooking sea delightful,Positive
absolute favourite must stay come filled history amazing landmark oportunity explore century long story closely interwined city extremely friendly staff wont hesitate upgrade stayed time poolside restaurant pleasant breakfast afternoon drink overlook gateway perfect business traveller couple trip,Positive
absolutely fantastic beautiful amazing history recent old beautiful swimming pool area excellent restaurantsbars fantastic customer service great view gateway room treated like special guest time arrived time left 3 day later staff helpful also enjoyed experience ganesh visarjan stay,Positive
always great stay location history surrounding place make fabulous experience upgraded luxury room wing stay even better miss high tea sea lounge even mean light lunch,Positive
name spell indeed world class experience awesome regard service cleanliness bed comfort assistance cheer entire staffwe enjoyed stay,Positive
best thing staying great view gateway indiathere complimentary free tour great heard history trip lasted 45 minute gave good insight history remember suffered one biggest terrorist attack history mankind,Positive
make stand service booked suite one night collected aiport chauffeur fabulous aircon wifi enabled mercedes cold towel cold water upon arrival instead wait standing desk whisked beautiful salon relaxed drink whilst checkin completed blissful something normally say checkin staff without exception friendliest helpful staff ever encountered going royal bombay yacht club dinner concierge offered husband spare tie borrow went party one night got toally lost leaving sent car immediately liaised local,Positive
stayed old 5th floor upgraded modern tower wing complimentary free tour lasted 45 minute great heard history room bathroom exceptional staff brilliant helpful tight security get airport style roo key needed activate lift floor,Positive
highlight trip everything perfect room great size seriously comfy bed price expensive side almost 10 single gin tonic suppose splurge worth penny,Positive
walking cacophony steamy heat traffic like walking different world booked club sea view room wing room within five minute arriving wing completely renovated since terrorist attack although miss old creaky quirky room old admit done good job retaining superb style plush decor common area time modernising room room superb view sea gateway usual facility fairly large room bathroom including nice entrance hall suite club room access grand looking club lounge ground floor breakfast,Positive
cannot add anything beautiful iconic national treasure beyond excellent service rock 'old timer' staff working since late 70 make day new graduate also excellent huge fun bright button 'shining india' best stayed two week earlier wing going kashmir hoilday instead taking luggage srinagar back london left big bag goody shopping concierge collection return two week later return bag automatically brought room personal butler anushka realised loved history left interesting early photo room,Positive
ultimate treat little pricey side worth single poundrupeedollar service second none staff cannot enough everything done smile without expectation senior member one restaurant went way helping book excursion included using credit card mine refused interior amazing sitting beautiful lobby people watching experience room spacious tastefully decorated possible spend entire day within many wall numerous bar restaurant shop pool gym breakfast really something countless variety dish suit palate wonderful escape,Positive
good location stunning room wing food breakfast good meal evening good service throughout excellent spa ok little tired staff bit casual cleanliness minor point overall good indeed smart location,Positive
icon dating 1903 110 ten old despite unfortunate terrorist attack year ago sign architectural historic elegant finish stellar art among many restaurant italian middle eastern chinese indian continental zodiak stand outstanding continental restaurant one find london paris decor befit pariesian michelen three star oak paneled wall subtle art service elegant subtle complete might expect food delicate sublime perfect fact wine list remarkable best found albeit expensive oasis western cuisine seeking respit,Positive
doubt one best property experience royalty luxury attachment past one go tower wing need renovation regarding sound proofing room room spacious comfort written staff helpful polite,Positive
beautiful luxurious old world best location lobby elegant tastefully decorated outside seating area pool perfect relaxing reading bedroom quiet plush food beverage excellent highly recommend top class,Positive
loved hotelthe minute walk complete transformation hustle bustle peace room nicerestaurants great breakfast far best i've anywhere extra ie alcohol food etc lot pricier pay five star property guess come territory definately stay,Positive
i'm fan different story calm oasis middle chaos although expensive still good value coming uk staff wonderful front house restroom attendant nothing much trouble seem take great pride work room 14th floor looked gateway large well equiped bed pillow fabulously comfortable ate restaurant loved choice food drink price roof though 13 2 small bottle water sure book history tour start 5pm hour half fascinating anecdote fact hidden treasure delivered,Positive
flew cape town via dubai met airport friendly driverarranged pick privately reception efficient room fabulous ocean facing service room exceptional breakfast world staff went way please driver beck call wife lot shopping place tourist bally go thanks driver food restaurant coffee shop average fabulous time,Positive
course landmark extremely well located striking imposing look excellent security public area spectacular reception lounge pool area bar area restaurant bedroom substandard certainly line look feel rest averagemoderate 4 standard far concerned view pricing comparatively others city 5 major city globally expected much accommodation wise,Positive
spent 6 night late august 2012 i'm sure rate quality service really varied mixed impression here's review 1 room stayed tower 18th floor room comfortable spacious wellmaintained bed comfortable maid attentive request tried make everything remarkable though room carpeted get allergy usually carpeted room bathroom clean nice rate room 55 2 breakfast buffet quite disappointing low variety belowaverage quality food withered lettuce bad bacon etc staff's service mixed lady fresh baked croissant nice,Positive
stayed oct 2010 coworkers truly beautiful place recommend staying price little steep worth close lot prince wale museum elaphanta cave,Positive
staying bee 17 year first time back couple year renovation old wing post tragedy well done overdue unfortunately service simply outstanding,Positive
stayed 2 night living working pondicherry 2 month wanted treat luxury perfect place booked deluxe room tower upgraded suite wing extra charge room exquisite entitled extra free high tea lounge free cocktail tasting dinner amazing building wonderful service also impeccable beginning end butler checked everything always order breakfast great lovely buffet western indian food also go way get thing actually serve ate 2 restaurant,Positive
stayed 5th wedding anniversary last week august 12 stayed many around world never seen courteous staff prompt service yet touch warmth class must stay special mention deserves harbour bar signature cocktail 'from harbour since 1933' restaurant excellen finally stunning view gate way sum thanks memorable trip,Positive
stayed colaba weekendexcellent servicebest staffhats breafast shamiana superbagain difference serviceevery request matched excellent servicethe chef went way may mickey shaped pancake 5 year oldthe lunch spread awsome,Positive
best ever stayed far everything perfect moment arrive check feel experience ellegant staff keep eye detail make stay relaxing actively make want come back day activity city mumbau get best,Positive
coming home room relaxing experience chase away hawker beggar sort arrive greeted aroma believe sweet tropical breakfast buffet spectacular mix western indian food treated like royalty staff sang happy birthday brought cake celebrate colaba market unbelievably colourful right doorstep beware wifii phone charge ended paying 100 happy traveling,Positive
stayed july 2012 5 day buzzing activity yet old wing staying quiet room completely redone service excellent detail taken care,Positive
stay went hight tea 330 pm sea lounge incredible food service actually serve safe street food high tea taste amazing staff friendly helpful explains food detail serve,Positive
whole experience wonderful upgraded wing decor wonderful even fabric cushion perfect everywhere oozed luxury understated way overwhelm room fantastic rose petal bath staff helpful treat one night worth,Positive
stayed frequently bombay landmark last 20 year impressed usual turnover manager staff traumatic terrorist attack led diminution quality facility highly personalized service hallmark great fully renovated wing butler service really add pleasure staying,Positive
"dream turned reality pinched realise whether i'm day dreaming one best family vacation experience last 10 year stayed 2 night world experience especially since stayed ""palace wing"" experience rich enough remember rest life hope word fall short unless anybody visit personally experience stay feel like king day",Positive
stayed 4 night world experience exquisite room opulent service love many thanks vinay govande assistant front office manager help stay personally ensuring stay comfortable lead front empowered personally look guest make quick decision hallmark great manager food masala kraft delicious pool regal backfround top notch spa awesome butler amit concierge service professional courteous highly recommended love stay stayed several top notch around world including undoubtedly figure way,Positive
best best experience ever staying i've stayed 7 star dubai staff attentive friendly lucky upgraded wing loved room feeling history enjoyed breakfast sea lounge waiter remembered day brought coffee masala dhosa big smile take free tour given 5 pm history including recent tragic attack explained funny charming man treated cup tea snack icing cake love love go back longer stay one day,Positive
beautiful place love ambience coffee shop super staff friendlywould say loved hospitality place compared 5star mumbaihats guy love goin place,Positive
family 4 stayed 4 day impressed high quality service attention detail well located facility excellent staff kind polite tried several restaurant enjoyed food heritage tour organised well worth first trip stayed 3 different meeting expectation beyond top 5starts stay anywhere else,Positive
several new still status one best restuarants room overall ambiance superb staff well trained attend need guest doubt expensive place say eat get best everything indeed must visit place enjoy sumptuous breakfast morning nearby place many year ago visited breakfast first viist reccommended guide written european thereafter several trip remember lunch one month terrorist attack apollo bunder one best locaility,Positive
moslem fundamentalist terrorist attack slightly unnerving stay however security substantial continuous room really wonderful overlooking gateway tick box 5star restaurant 1st class expect great surprise pool area fabulous little secret hidden away behind main building superb tropical garden,Positive
go go choose missed something heaven bliss huge city hosted royalty celebs treat way lucky got upgrade wing pampered ayurveda kit etc etc get rid grumpy mood hassle travelling one could spend lifetime perfect depends flair kindness staff mix guest excellence management let feel special home go transfer airport choose wing take massage spa go yoga lesson certified satyandanda yoga teacher perfect location kolaba,Positive
can't emphasize enough amazing service staff provides starting guard host hostess reception desk cleaning crew super friendly polite always willing assist way flight 250 wanted extend stay willing pay half day charge kind lady reception desk extended stay without charge till 5 pm many year staying five star united state single hotel's reception staff walked room upon checking time inquired place staff member walked destination instead giving direction staff shamiana restaurant well sea view,Positive
"actually year since last stayed i've stayed two occasion thought helpful note potential traveler make booking historic wing last stay new assistant booked tower room discovered thing right pointed different elevator tower room might undergone renovation hope room originally checked staff kindly accommodated request switch wing old ""3star"" best huge disparity classy classic room wing hotel's reputation part rest previously also stayed oberoi",Positive
order atend wedding choice coming monsoon season therefore relief find take away damp heat wetness street service inpeccable airport transfer outstanding breakfast buffet pool overall cleanliness high service level host numerous restaurant good pricey trying option vicinity thus adviced,Positive
stayed wing really royale one luxurious true sense perfect respect staff helpful extremely resourceful lobby grand room great food excellent say difficult find fault,Positive
decided stay complete whim since partner live suburb always wanted stay downtown known ultimate 5star luxury expectation place skyhigh must say lived name definitely best looking lobby city believe they're one husein reception apart entire wing transport world really felt like royal amidst strong sense history loved carpet old regal chandelier painting flower everything place spell class luxury also must mention best staff we've ever,Positive
pure majestic luxury hear sea lovely furnishing layout excellent service welcomed smile problem middle nowhere unless one want stay indoors day tempting far main office tourism area however must visit place even step awhile meal way beyond luxury offer royalty service 247 must go,Positive
say amongst stayed colaba rated pole position list front desk concierge extremely cooperative warm welcoming b'day special almost staff wishing day staying 17th floor gateway view gateway view give view arabian sea well view simply stunning especially night city light ask highest level room gateway view spa called jiva far relaxing ever courteous professional masseur ask exact pressure area feel extra attention paid back omg,Positive
postgraduate research student know city really well must advise although magnificent please get see real hub noise activity inexpensive yet amazing restaurant stayed parent came visit dont afraid go beaten track first thing learn blue taxi airconditioning whilst yellow black one always agree price driver get taking rickshaw rickshaw fixed meter pay meter say pick meter price guide easily mine provided arrive campus also product bottled water price printed onto usually small white print bottle,Positive
best location awesome pool area magnificent building place worthy visited one stay good spa fantastic restaurant chinese japanese exceptional room nice seen tower although different one another huge room saw inside two room half size still nice good service far le erratic slow overbearing anywhere else stayed country go four time year problem service that's different topic best service experienced far sample 15 fivestar,Positive
opposite gateway renowned place highest standard service continued maintain standardswhen stayed gap year even used show returned new nice cloth bag shinedand readily providedwith compliment new set battery camera asked direction shop buy buffet breakfast coffeeshop ground level better range fasterthough one first floor overlooking sea gateway romantic historic leisurely interior exceptionally done upand guided heritage walk around evening something,Positive
stayed two day best fantastic view room iconic gateway sea breeze sound wave good view best palatial corridor plenty meeting room restaurant disadvantage feeling indian lack free internet can't understand technologically advanced even labourer started checking mail booking movie seat thru' net feel indian industry must start acting,Positive
different regular indian clean fantastic expensive considering milestone landmark fully approved,Positive
place steeped history terror attack ball room awesome fantastically decorated corridor outside ball room view gateway inida fantastic view sea ship moving fantastic main lobby huge comfy store like mont blanc great always great buzz walk towards old side ball room crystal etc see lot old photograph well lit right side wall charming make feel history place dont take lift go conference hall ball room go via main staircase well carpeted alluring se nice bust jamsetji tata also,Positive
visiting must best stayed say welcome unbelievable room spacious everything need including international adapter staff truly amazing room attendant concierge nothing much trouble magificent right last detail treated like royality moment arrive time departure want leave truly recommend disappointed,Positive
can't even forget single second stay mahel place wow great thing superb service front desk housekeeping laundry called one nice sea view big room must visit one life time guy feel enjoyment royal life style,Positive
people peeped south asian kingdom culture managed catch enough glimpse movie think living wide reception area court hall concierge greeting old left new tower right since old room quite expensive compared tower always allowed catch glimpse famous renovated grand staircase reopened ratan tata shootout leaving alone extravagance architecture go laurel stop breakfast deserves equal praise spread covering knowingly unknowingly covering 10 cuisine nothing one ask except grandous appetite,Positive
unlike five star find make easy family five three young child always faced uncertainty whether book one suite two room two interconnecting room usually website cover anomaly need ring email directly always seems hard many anyway great helping chose best option 2 interconnecting room tower first time arranged airport pickup fantastic greeted helpful young lady took directly room check required surprise upgraded sea view room overlooked,Positive
delighted stay room must say excellent room quite large foyer connecting bathroom room desk area large bed space put good use amenity hiding drawer bathroom wonderous outifitted almost entirely marble room overall pleasant area spend time never minute spent thinking spoiled rest nice fantastic pool lobby flower arrangement never ceased amaze sea lounge first floor breakfast morning good providing,Positive
"recently back personal reason stayed unique requested room section snobbish staying might well go get stay one lavish suite like last time service good everywhere else comment called ""palace service"" one touch eg hilton often respond called needed help got second third attempt service impeccable friendly highly efficient eg asked bath salt treated tray least 7 8 different variety try also host particular department called ""guest experiences""",Positive
great location next gateway take ferry elephanta island alibaug excellent patiserrie moroccan indian restaurant morimotos also great room small great sea view,Positive
perhaps elegant world enjoyed 3 night harbor suite room spacious spotless well appointed also allowed club level access utilized breakfast breakfast service slow seemed running,Positive
beautiful mumbaishe uncrowned queen mumbaihaving stayed tower wing highly recommend wingive walked cantilever carpeted step year even today i'm spellbound crane neck upwards admire domethe dome stood strong oddsits spirit people love rich history love sentiment erecting magnificent hotelfor little museum room beautifulwe stayed executive suite beautifuldont miss victorian bath i'm huge fan asian high tea sea lounge golden dragon best chinese wasabi best japanese,Positive
"legend one place enter old wing magnificent hall make feel lavishly decorated marble inlay corner feel sense perfection superb annex arcade worth walking see river handicrafted fabric luxury item finest spotless shop window ever seendon't miss bookshop well provided international press ancient shelves' wooden smell make browsing like trip backwards nineteen hundredsand lucky make ""taj"" place stayyou rest heavenly comfort shiny marblework well planned furniture space interaction breathtaking view bay place listed among",Positive
architecture nice accomodation nice security system good service good say hate tata,Positive
fabulous small word describe wonderful experience right check check time spent simply amazing staff courteous smiling always proactive serve fantastic memory waiter remember preference breakfast remembered name even tried save favourite table day one cheapest around yet stay surely experience everyone try get least wing one stay quite exclusive guest buffet breakfast good spread multiple choice available also treated complimentary evening,Positive
good excellent service hospitality locked one prime location see facing room wonderful service world class magnificent food give real pleasure satisfaction place defines legacy,Positive
found really hard leave place even three night tower wing felt got exceptional service got wing really amazingly good view gateway worth paying breakfast one best plenty western indian option pool also one best pool i've experienced take heritage tour way entertaining imagined enjoy tea swishing ceiling fan cocktail two harbour bar place institution deserves legendary status we'll back sure,Positive
arrived late bombay long journey upon checkin wonderful staff upgraded old wing one best room ever seen beautiful marble throughout shower tub view ocean perfect bed etc staff went beyond expectation cake balloon special meal pool excellent retreat constant sound smell bombay highly recommend staying particular old wing negative amount security understandable,Positive
fab service perfect beautiful room,Positive
lot deliberation tobe wife decided book one suite wedding night arrived late night exhausting wedding day relief checkin took le five minute staff smiling even late hour staff put extra effort decorate room balloon rose petal item wedding night also put complementary bottle wine cake part package shortly entered room butler came explain feature room seemed unaware newlywed couple good sense prevailed showed first place anyways interruption room,Positive
"right time checked told upgraded wing room till time checked sublime reception service personalised upto garlanded marigold getting ""arti"" tikka"" room breath taking say least nothing rated amongst leading world staff fantastic special mention viren took tour steeped historythere dedicated lounge guest wing coffee tea 247 snack evening complimentary kind enough make special brew ease sore throata must stay life time experience",Positive
ultimate luxury definitely best city recovered murderous terror attack took place two year ago restored brilliantly back bang stayed bell tower suite 20th wedding anniversary last word gracious livingbrilliant locale service worldthe butler service sor suite prompt friendly food restaurant excellent complaint,Positive
great experience difficult express one need stay experience hospitality great heritage rated best among top world great sea view view gate way sea facing room courtesy hospitality incomparable,Positive
enjoyable stay nice accomodations feeling culture favorite part riding elephant half block gorgeous view always choice,Positive
